Type,Manufacturer,Product Name,Loft,Club No,Rule Pre-2010,Rule Post-2010,Image Link
Wedge,Acushnet Company,Titleist Vokey SM7 F Grind (Jet Black) (LH),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180089.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 F Grind (Jet Black) (LH),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180089.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 F Grind (Jet Black) (LH),46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180089.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 F Grind (Jet Black) (LH),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180089.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 F Grind (LH),46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170632.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 F Grind (LH),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170632.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 F Grind (LH),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170632.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 F Grind (LH),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170632.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 F Grind (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170632.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 F Grind (LH),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170632.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 F Grind (LH),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170632.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 F Grind (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170632.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 K Grind,60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170625.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 K Grind,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170625.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 K Grind (Brushed Steel) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180098.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 K Grind (Jet Black) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180092.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 K Grind (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170631.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 K Grind (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170631.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 L Grind,60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170623.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 L Grind,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170623.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 L Grind (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170629.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 L Grind (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170629.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind,60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170622.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170622.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind,54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170622.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170622.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind,62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170622.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind (Brushed Steel),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180095.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind (Brushed Steel) (LH),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180100.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind (Brushed Steel) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180100.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind (Jet Black),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180088.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind (Jet Black) (LH),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180090.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind (Jet Black) (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180090.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170628.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170628.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170628.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170628.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 M Grind (LH),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170628.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind,54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170621.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170621.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170621.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind,60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170621.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind (Brushed Steel),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180094.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind (Brushed Steel),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180094.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind (Brushed Steel),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180094.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind (Brushed Steel) (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180097.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind (Jet Black),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180086.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind (Jet Black),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180086.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind (Jet Black),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180086.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind (Jet Black) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180091.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind (Jet Black) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180091.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170627.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170627.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170627.jpg
Wedge,Acushnet Company,Titleist Vokey SM7 S Grind (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170627.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 B Grind (Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210150.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 D Grind (Brushed Steel),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200134.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 D Grind (Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190491.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 D Grind (Chrome),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190491.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 D Grind (Chrome),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190491.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 D Grind (Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190491.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 D Grind (Chrome) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190497.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 D Grind (Chrome) (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190497.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 D Grind (Chrome) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190497.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 D Grind (Chrome) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190497.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 D Grind (Jet Black),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200140.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 D Grind (Jet Black) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200128.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Brushed Steel),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200132.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Brushed Steel),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200132.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Brushed Steel),46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200132.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Brushed Steel),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200132.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Brushed Steel) (LH),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200123.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Brushed Steel) (LH),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200123.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Brushed Steel) (LH),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200123.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Brushed Steel) (LH),46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200123.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Brushed Steel) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200123.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Chrome),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190490.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Chrome),46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190490.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Chrome),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190490.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Chrome),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190490.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Chrome),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190490.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Chrome),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190490.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Chrome),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190490.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Chrome),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190490.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Chrome) (LH),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190496.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Chrome) (LH),46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190496.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Jet Black),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200137.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Jet Black),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200137.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Jet Black),46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200137.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Jet Black),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200137.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Jet Black) (LH),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200126.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Jet Black) (LH),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200126.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Jet Black) (LH),46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200126.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Jet Black) (LH),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200126.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 F Grind (Jet Black) (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200126.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 K Grind (Brushed Steel),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200135.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 K Grind (Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190495.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 K Grind (Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190495.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 K Grind (Chrome) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190501.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 K Grind (Chrome) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190501.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 L Grind (Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190492.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 L Grind (Chrome) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190498.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Brushed Steel),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200136.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Brushed Steel),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200136.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Brushed Steel) (LH),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200125.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190493.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190493.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Chrome),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190493.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Chrome),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190493.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Chrome) (LH),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190499.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Chrome) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190499.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Chrome) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190499.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Chrome) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190499.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Jet Black),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200139.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Jet Black),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200139.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 M Grind (Jet Black) (LH),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200129.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Brushed Steel),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200133.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Brushed Steel) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200124.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Brushed Steel) (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200124.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Brushed Steel) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200124.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Chrome),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190494.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190494.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Chrome),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190494.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190494.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Chrome) (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190500.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Chrome) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190500.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Chrome) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190500.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Chrome) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190500.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Jet Black),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200138.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Jet Black),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200138.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Jet Black) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200127.jpg
Wedge,Acushnet Company,Titleist Vokey SM8 S Grind (Jet Black) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20200127.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 D Grind (Brushed Steel),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20220212.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 D Grind (Chrome),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210546.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 D Grind (Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210546.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 D Grind (Chrome),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210546.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 D Grind (Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210546.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 D Grind (Chrome) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20220034.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 D Grind (Chrome) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20220034.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 D Grind (Chrome) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20220034.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 D Grind (Chrome) (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20220034.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 F Grind (Brushed Steel),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20220213.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 F Grind (Brushed Steel),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20220213.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 F Grind (Brushed Steel),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20220213.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 F Grind (Brushed Steel),46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20220213.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 F Grind (Brushed Steel),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20220213.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 F Grind (Chrome),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210547.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 F Grind (Chrome),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210547.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 F Grind (Chrome),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210547.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 F Grind (Chrome),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210547.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 F Grind (Chrome),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210547.jpg
Wedge,Acushnet Company,Titleist Vokey SM9 F Grind (Chrome),46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210547.jpg
